timestamp, power.draw [W], memory.used [MiB], utilization.gpu [%]
2026/09/06 23:57:27.143, 114.17 W, 32107 MiB, 100 %
2026/09/06 23:57:27.343, 114.17 W, 32107 MiB, 100 %
2026/09/06 23:57:27.543, 115.23 W, 32107 MiB, 100 %
2026/09/06 23:57:27.744, 115.23 W, 32107 MiB, 100 %
2026/09/06 23:57:27.944, 116.11 W, 32107 MiB, 100 %
2026/09/06 23:57:28.144, 116.11 W, 32107 MiB, 100 %
2026/09/06 23:57:28.344, 116.11 W, 32107 MiB, 100 %
2026/09/06 23:57:28.544, 118.92 W, 32107 MiB, 100 %
2026/09/06 23:57:28.745, 118.92 W, 32107 MiB, 100 %
2026/09/06 23:57:28.945, 118.91 W, 32107 MiB, 100 %
2026/09/06 23:57:29.145, 118.91 W, 32107 MiB, 100 %
2026/09/06 23:57:29.345, 118.91 W, 28195 MiB, 100 %
2026/09/06 23:57:29.545, 117.15 W, 9805 MiB, 100 %
2026/09/06 23:57:29.746, 117.15 W, 519 MiB, 100 %
2026/09/06 23:57:29.946, 113.24 W, 519 MiB, 6 %
2026/09/06 23:57:30.146, 113.24 W, 15 MiB, 6 %
2026/09/06 23:57:30.346, 113.24 W, 15 MiB, 6 %
2026/09/06 23:57:30.546, 102.51 W, 15 MiB, 6 %
2026/09/06 23:57:30.747, 102.51 W, 15 MiB, 6 %
2026/09/06 23:57:30.947, 93.18 W, 15 MiB, 0 %
2026/09/06 23:57:31.147, 93.18 W, 15 MiB, 0 %
2026/09/06 23:57:31.347, 93.18 W, 15 MiB, 0 %
2026/09/06 23:57:31.548, 92.30 W, 15 MiB, 0 %
2026/09/06 23:57:31.748, 92.30 W, 15 MiB, 0 %
2026/09/06 23:57:31.948, 92.30 W, 15 MiB, 0 %
2026/09/06 23:57:32.148, 92.30 W, 15 MiB, 0 %
2026/09/06 23:57:32.348, 92.30 W, 15 MiB, 0 %
2026/09/06 23:57:32.548, 33.31 W, 15 MiB, 0 %
2026/09/06 23:57:32.749, 33.31 W, 15 MiB, 0 %
2026/09/06 23:57:32.949, 33.31 W, 15 MiB, 0 %
2026/09/06 23:57:33.149, 33.31 W, 15 MiB, 0 %
2026/09/06 23:57:33.349, 33.31 W, 15 MiB, 0 %
2026/09/06 23:57:33.550, 32.30 W, 15 MiB, 0 %
2026/09/06 23:57:33.750, 32.30 W, 15 MiB, 0 %
2026/09/06 23:57:33.950, 32.30 W, 15 MiB, 0 %
2026/09/06 23:57:34.150, 32.30 W, 15 MiB, 0 %
2026/09/06 23:57:34.351, 32.30 W, 15 MiB, 0 %
2026/09/06 23:57:34.551, 22.10 W, 15 MiB, 0 %
2026/09/06 23:57:34.751, 22.10 W, 15 MiB, 0 %
2026/09/06 23:57:34.951, 21.29 W, 15 MiB, 0 %
2026/09/06 23:57:35.151, 21.29 W, 15 MiB, 0 %
2026/09/06 23:57:35.352, 21.29 W, 15 MiB, 0 %
2026/09/06 23:57:35.552, 20.81 W, 15 MiB, 0 %
2026/09/06 23:57:35.752, 20.81 W, 15 MiB, 0 %
2026/09/06 23:57:35.953, 20.81 W, 15 MiB, 0 %
2026/09/06 23:57:36.153, 20.81 W, 15 MiB, 0 %
2026/09/06 23:57:36.353, 20.81 W, 15 MiB, 0 %
2026/09/06 23:57:36.553, 13.67 W, 15 MiB, 0 %
2026/09/06 23:57:36.754, 13.67 W, 15 MiB, 0 %
2026/09/06 23:57:36.954, 13.67 W, 15 MiB, 0 %
2026/09/06 23:57:37.154, 13.67 W, 15 MiB, 0 %
2026/09/06 23:57:37.354, 13.67 W, 15 MiB, 0 %
2026/09/06 23:57:37.554, 12.90 W, 15 MiB, 0 %
2026/09/06 23:57:37.754, 12.90 W, 15 MiB, 0 %
2026/09/06 23:57:37.955, 12.90 W, 15 MiB, 0 %
2026/09/06 23:57:38.155, 12.90 W, 15 MiB, 0 %
2026/09/06 23:57:38.355, 12.90 W, 15 MiB, 0 %
2026/09/06 23:57:38.555, 12.86 W, 15 MiB, 0 %
2026/09/06 23:57:38.756, 12.86 W, 15 MiB, 0 %
2026/09/06 23:57:38.956, 12.86 W, 15 MiB, 0 %
2026/09/06 23:57:39.156, 12.86 W, 15 MiB, 0 %
2026/09/06 23:57:39.356, 12.86 W, 15 MiB, 0 %
2026/09/06 23:57:39.557, 12.83 W, 15 MiB, 0 %
