timestamp, power.draw [W], memory.used [MiB], utilization.gpu [%]
2026/09/06 23:51:57.894, 112.57 W, 32107 MiB, 100 %
2026/09/06 23:51:58.094, 112.57 W, 32107 MiB, 100 %
2026/09/06 23:51:58.295, 112.91 W, 32107 MiB, 100 %
2026/09/06 23:51:58.495, 112.91 W, 32107 MiB, 100 %
2026/09/06 23:51:58.695, 112.91 W, 32107 MiB, 100 %
2026/09/06 23:51:58.895, 113.74 W, 32107 MiB, 100 %
2026/09/06 23:51:59.095, 113.74 W, 32107 MiB, 100 %
2026/09/06 23:51:59.295, 114.24 W, 32107 MiB, 100 %
2026/09/06 23:51:59.496, 114.24 W, 32107 MiB, 100 %
2026/09/06 23:51:59.696, 114.24 W, 32107 MiB, 100 %
2026/09/06 23:51:59.896, 113.79 W, 20543 MiB, 100 %
2026/09/06 23:52:00.096, 113.79 W, 6035 MiB, 100 %
2026/09/06 23:52:00.296, 112.02 W, 519 MiB, 100 %
2026/09/06 23:52:00.497, 112.02 W, 519 MiB, 100 %
2026/09/06 23:52:00.697, 112.02 W, 15 MiB, 100 %
2026/09/06 23:52:00.897, 99.22 W, 15 MiB, 0 %
2026/09/06 23:52:01.097, 99.22 W, 15 MiB, 0 %
2026/09/06 23:52:01.298, 87.38 W, 15 MiB, 0 %
2026/09/06 23:52:01.498, 87.38 W, 15 MiB, 0 %
2026/09/06 23:52:01.698, 87.38 W, 15 MiB, 0 %
2026/09/06 23:52:01.898, 86.72 W, 15 MiB, 0 %
2026/09/06 23:52:02.098, 86.72 W, 15 MiB, 0 %
2026/09/06 23:52:02.299, 86.72 W, 15 MiB, 0 %
2026/09/06 23:52:02.499, 86.72 W, 15 MiB, 0 %
2026/09/06 23:52:02.699, 86.72 W, 15 MiB, 0 %
2026/09/06 23:52:02.899, 43.30 W, 15 MiB, 0 %
2026/09/06 23:52:03.100, 43.30 W, 15 MiB, 0 %
2026/09/06 23:52:03.300, 43.30 W, 15 MiB, 0 %
2026/09/06 23:52:03.500, 43.30 W, 15 MiB, 0 %
2026/09/06 23:52:03.700, 43.30 W, 15 MiB, 0 %
2026/09/06 23:52:03.901, 28.84 W, 15 MiB, 0 %
2026/09/06 23:52:04.101, 28.84 W, 15 MiB, 0 %
2026/09/06 23:52:04.301, 28.84 W, 15 MiB, 0 %
2026/09/06 23:52:04.501, 28.84 W, 15 MiB, 0 %
2026/09/06 23:52:04.701, 28.84 W, 15 MiB, 0 %
2026/09/06 23:52:04.902, 16.33 W, 15 MiB, 0 %
2026/09/06 23:52:05.102, 16.33 W, 15 MiB, 0 %
2026/09/06 23:52:05.302, 16.13 W, 15 MiB, 0 %
2026/09/06 23:52:05.502, 16.13 W, 15 MiB, 0 %
2026/09/06 23:52:05.703, 16.13 W, 15 MiB, 0 %
2026/09/06 23:52:05.903, 16.09 W, 15 MiB, 0 %
2026/09/06 23:52:06.103, 16.09 W, 15 MiB, 0 %
2026/09/06 23:52:06.303, 16.09 W, 15 MiB, 0 %
2026/09/06 23:52:06.504, 16.09 W, 15 MiB, 0 %
2026/09/06 23:52:06.704, 16.09 W, 15 MiB, 0 %
2026/09/06 23:52:06.904, 12.73 W, 15 MiB, 0 %
2026/09/06 23:52:07.104, 12.73 W, 15 MiB, 0 %
2026/09/06 23:52:07.305, 12.73 W, 15 MiB, 0 %
2026/09/06 23:52:07.505, 12.73 W, 15 MiB, 0 %
2026/09/06 23:52:07.706, 12.73 W, 15 MiB, 0 %
2026/09/06 23:52:07.906, 12.51 W, 15 MiB, 0 %
2026/09/06 23:52:08.106, 12.51 W, 15 MiB, 0 %
2026/09/06 23:52:08.306, 12.51 W, 15 MiB, 0 %
2026/09/06 23:52:08.507, 12.51 W, 15 MiB, 0 %
2026/09/06 23:52:08.707, 12.51 W, 15 MiB, 0 %
2026/09/06 23:52:08.907, 12.40 W, 15 MiB, 0 %
2026/09/06 23:52:09.107, 12.40 W, 15 MiB, 0 %
2026/09/06 23:52:09.308, 12.40 W, 15 MiB, 0 %
2026/09/06 23:52:09.509, 12.40 W, 15 MiB, 0 %
2026/09/06 23:52:09.709, 12.40 W, 15 MiB, 0 %
2026/09/06 23:52:09.909, 12.37 W, 15 MiB, 0 %
2026/09/06 23:52:10.109, 12.37 W, 15 MiB, 0 %
