config_n,config_threads,config_imbalance_scale,config_workload_scale,config_blocks,Workload,Prologue,FixedWork_ms,,CLCBaseline_ms,Greedy_ms,MaxSteals_ms,NeverSteal_ms,Selective_ms,WorkloadAware_ms,LatencyBudget_ms,TokenBucket_ms,Voting_ms,ClusterAware_ms,CLCBaseline_steals,Greedy_steals,MaxSteals_steals,NeverSteal_steals,Selective_steals,WorkloadAware_steals,LatencyBudget_steals,TokenBucket_steals,Voting_steals,ClusterAware_steals,FixedWork_vs_Greedy_pct,FixedWork_vs_CLCBaseline_pct,FixedWork_vs_FixedWork_pct,FixedBlocks_vs_Greedy_pct,FixedBlocks_vs_CLCBaseline_pct,FixedBlocks_vs_FixedWork_pct,CLCBaseline_vs_Greedy_pct,CLCBaseline_vs_CLCBaseline_pct,CLCBaseline_vs_FixedWork_pct,Greedy_vs_Greedy_pct,Greedy_vs_CLCBaseline_pct,Greedy_vs_FixedWork_pct,MaxSteals_vs_Greedy_pct,MaxSteals_vs_CLCBaseline_pct,MaxSteals_vs_FixedWork_pct,NeverSteal_vs_Greedy_pct,NeverSteal_vs_CLCBaseline_pct,NeverSteal_vs_FixedWork_pct,Selective_vs_Greedy_pct,Selective_vs_CLCBaseline_pct,Selective_vs_FixedWork_pct,WorkloadAware_vs_Greedy_pct,WorkloadAware_vs_CLCBaseline_pct,WorkloadAware_vs_FixedWork_pct,LatencyBudget_vs_Greedy_pct,LatencyBudget_vs_CLCBaseline_pct,LatencyBudget_vs_FixedWork_pct,TokenBucket_vs_Greedy_pct,TokenBucket_vs_CLCBaseline_pct,TokenBucket_vs_FixedWork_pct,Voting_vs_Greedy_pct,Voting_vs_CLCBaseline_pct,Voting_vs_FixedWork_pct,ClusterAware_vs_Greedy_pct,ClusterAware_vs_CLCBaseline_pct,ClusterAware_vs_FixedWork_pct
1048576,256,0.5,1.0,4096,CV: Video Frame Processing,65,0.046314,0.039670,0.035296,0.035366,0.036726,0.045341,0.036445,0.036208,0.036506,0.037210,0.039466,0.045696,3076,3076,3076,0,3076,3076,3076,2720,2407,0,-30.956285698128145,-31.216001813236627,0.0,-12.169880676355808,-12.392339075249307,14.345554260050966,0.19793021546117914,0.0,23.789782787062226,0.0,-0.19832275611967537,23.638640583840736,-3.845501328960018,-4.051450589301906,20.7021634926804,-28.205055703217774,-28.459315503173162,2.1008766247786883,-3.0509528926087106,-3.2553263825929206,21.308891479898094,-2.3808177345472923,-2.5838621940163082,21.82061579651942,-3.2234349375105893,-3.4281504986400604,21.177181845662226,-5.214047390148726,-5.42271078875793,19.6571231161204,-11.593055477011816,-11.814369900271986,14.786025823725007,-29.208844653056605,-29.465095194922934,1.3343697370125676
1048576,256,0.5,1.0,4096,GEMM: Balanced (16x16x16),40,0.063715,0.063699,0.059981,0.060074,0.061133,0.063283,0.060941,0.060650,0.061440,0.059386,0.062723,0.063334,3076,3076,3076,0,3076,3076,3076,2736,2419,0,-6.0608582747944055,-6.225304679815266,0.0,-6.034224456503651,-6.198629566029252,0.025111826100585807,0.15480906881513268,0.0,5.860472416228509,0.0,-0.1550490988813171,5.714509927018742,-1.7628258481206467,-1.9206081925943221,4.052420936985002,-5.341745180943509,-5.505076607592415,0.678019304716296,-1.4432200286313541,-1.6005068271619387,4.35376285019225,-0.9588174584678897,-1.115353195178478,4.810484187396989,-2.2738622365748897,-2.4324369383638187,3.5705877736796556,1.1452541865033143,0.9919807939180711,6.794318449344727,-4.4095615407663855,-4.571447625081278,1.5569332182374527,-5.426640476745345,-5.590103532785385,0.597975359020627
1048576,256,0.5,1.0,4096,GEMM: Imbalanced (Variable MxNxK),45,0.055613,0.051651,0.051254,0.051302,0.050922,0.055261,0.051331,0.051571,0.051197,0.049498,0.053795,0.055731,3076,3076,3076,0,3076,3076,3076,2906,2451,0,-8.403181162527781,-8.504702072033405,0.0,-0.6802853689914664,-0.7745736918094227,7.124233542517038,0.09356360375813698,0.0,7.838095409346739,0.0,-0.09365122722128894,7.751784654667078,0.7407118630852567,0.6477543216139208,8.435078129214393,-7.717048068301426,-7.817926405743936,0.6329455343175248,-0.05652801060387752,-0.15023217700082075,7.69963857371478,-0.5243460293945624,-0.6184883131072655,7.26808480031648,0.20467038322092884,0.11121083232528484,7.9405894305288385,3.516432107910023,3.4260740625121953,10.995630518044345,-4.859459670188301,-4.957661841027044,3.269019833492169,-8.633191688433204,-8.734928005619077,-0.21218060525416726
1048576,256,0.5,1.0,4096,GEMM: Variable Matrix Sizes,50,0.069805,0.072509,0.065014,0.064970,0.064762,0.068208,0.065344,0.065005,0.065050,0.063933,0.069123,0.069258,3076,3076,3076,0,3076,3076,3076,2736,2440,0,-7.44189625981223,-7.369182022333656,0.0,-11.603817146375256,-11.528286215276712,-3.873648019482842,-0.06772356472218312,0.0,6.863405200200563,0.0,0.06767773095026051,6.926437934245405,0.32014776050484817,0.38760882271511093,7.22441085882101,-4.983838694782214,-4.912788014889104,2.2878017334001877,-0.5756503001385245,-0.5075829821269218,6.390659694864274,-0.05387101739263256,0.013843172239839111,6.8762982594370206,-0.1231337540403213,-0.05537268895929241,6.811832963254794,1.596121286747724,1.6627187990278995,8.41200487071127,-6.392181006618445,-6.320177192604672,0.9770073776950103,-6.599969216561489,-6.527824776202046,0.7836114891483501
1048576,256,0.5,2.0,4096,Clustered Heavy Workload (Tail Latency),50,18.114553,18.382252,17.810497,17.800125,17.764305,18.027479,17.722126,17.770712,17.932621,17.776821,27.706167,19.455732,3076,3076,3076,0,3076,3076,680,3076,2454,16,-1.766437033447796,-1.7071730227404613,0.0,-3.270353438529223,-3.2102136172842313,-1.4778117903323384,-0.058269253727152304,0.0,1.6785178193466834,0.0,0.058235320440526,1.7357756495564616,0.201234541892268,0.259352672752486,1.933517211272067,-1.2772606933939974,-1.2182815560958125,0.4806853362597532,0.4381935520115838,0.49617368903294606,2.1663631445943015,0.16524041263756117,0.22337950479429042,1.8981478593482333,-0.7443543233544693,-0.6856855257885248,1.0043416472931999,0.13092042892956957,0.18907950743878632,1.8644235935603766,-55.651530537004646,-55.560886369425845,-52.949769171781384,-9.30109760465165,-9.23744576021657,-7.403875767732167
1048576,256,0.5,2.0,4096,MoE: Mixture of Experts Routing,75,0.206979,0.217203,0.194442,0.194371,0.197142,0.204858,0.194656,0.193821,0.196640,0.193059,0.203981,0.204803,3076,3076,3076,0,3076,3076,2056,3076,2438,0,-6.486564353735902,-6.4476810565618505,0.0,-11.746608290331388,-11.705804301539793,-4.939631556824611,-0.03652808289303214,0.0,6.057136231211858,0.0,0.036514744756799195,6.091439228134259,-1.4256241929094482,-1.388588885117417,4.75265606655747,-5.395352187311906,-5.356867343475179,1.0247416404562706,-0.14662681161284732,-0.11005852645004266,5.953744099642959,0.282964022410748,0.3193754435770103,6.357166669082372,-1.1673552124545437,-1.1304142109215116,4.995192749022841,0.6749978134598166,0.711266084487917,6.725319959995936,-4.944153191576937,-4.905833101901848,1.4484561235680917,-5.367055785070831,-5.328581273593159,1.051314384551082
1048576,256,0.5,2.0,4096,NLP: Variable Sequence Lengths (BERT/GPT),80,0.568253,0.642125,0.561750,0.553635,0.555514,0.566909,0.555066,0.561171,0.551210,0.555120,0.587194,0.559674,3076,3076,3076,0,3076,3076,1070,3076,2439,0,-2.640367751316304,-1.1576323987539006,0.0,-15.983454803254846,-14.307966177125051,-12.999843379621389,-1.4657671570619601,0.0,1.144384631493373,0.0,1.44459279038718,2.5724457239997007,-0.3393932825778652,1.110102358700493,2.241783149407052,-2.3976085326975367,-0.9183800623053004,0.23651436947979368,-0.25847354303827613,1.1898531375166932,2.3206212725669833,-1.3611856186837876,0.10307076101468558,1.2462758665594431,0.4380142151417469,1.8762794837561183,2.9991922611935227,-0.26822726164349414,1.1802403204272407,2.311118463078956,-6.061574864305907,-4.529417000445042,-3.3331984169023277,-1.0907908640169095,0.36955941255006086,1.5097148629219737
1048576,256,0.5,2.0,4096,GNN: Variable Graph Node Degrees,50,0.108634,0.106346,0.108253,0.107926,0.108653,0.111654,0.108758,0.108989,0.106758,0.108051,0.114077,0.111926,3076,3076,3076,0,3076,3076,2731,3076,2461,0,-0.656005040490707,-0.35195329459690955,0.0,1.463966050812592,1.7616139968407396,2.1061546108952984,-0.30298537887071497,0.0,0.3507189277758275,0.0,0.3020701504808253,0.6517296610637556,-0.6736096955321289,-0.3695047712303563,-0.017489920282789114,-3.4542186312844074,-3.141714317386125,-2.7799768028425804,-0.7708985786557451,-0.46649977367831985,-0.11414474289817103,-0.9849341215277212,-0.6798887790638601,-0.3267853526520317,1.0822230046513246,1.3810240824734614,1.726899497394912,-0.11582009895669265,0.18659990947133817,0.5366643960454371,-5.699275429460931,-5.379989469114016,-5.010401899957659,-3.706243166614165,-3.392977561822763,-3.0303588195224362
1048576,256,0.5,2.0,4096,AI Inference: Dynamic Batching,60,0.053594,0.057507,0.045098,0.045130,0.045149,0.053718,0.045133,0.045075,0.045069,0.045190,0.049549,0.055229,3076,3076,3076,0,3076,3076,3076,3060,2444,0,-18.75470861954354,-18.838972903454707,0.0,-27.42521604254376,-27.515632622289242,-7.301190431764749,0.07090627077333092,0.0,15.852520804567682,0.0,-0.07095658344051675,15.792812628279282,-0.042100598271655625,-0.11308705485831395,15.757360898608056,-19.029470418790158,-19.113929664286673,-0.2313691831175115,-0.006647462884990163,-0.07760876313805559,15.787214986752254,0.1218701528916606,0.0510000443478695,15.895436056274967,0.13516507866165628,0.06430440374296255,15.906631339329039,-0.1329492576999724,-0.2040001773914626,15.680859797738556,-9.791712829603366,-9.869617277928077,7.54748665895436,-22.377575891867927,-22.464410838618125,-3.0507146322349468
1048576,256,0.5,2.0,4096,Transformer: Sparse Attention,70,0.086970,0.082006,0.076160,0.076176,0.075875,0.086147,0.075824,0.077722,0.075811,0.077424,0.081798,0.086038,3076,3076,3076,0,3076,3076,3076,2736,2409,0,-14.169817265280422,-14.193802521008402,0.0,-7.653329132535185,-7.675945378151247,5.707715304127872,0.021003990758228636,0.0,12.429573416120501,0.0,-0.021008403361329104,12.411176267678522,0.3951375761394609,0.37421218487395935,12.757272622743482,-13.089424490653235,-13.113182773109235,0.9463033229849421,0.46208779668135797,0.44117647058823917,12.815913533402327,-2.0295106070153404,-2.0509453781512526,10.633551799471089,0.4791535391724301,0.45824579831933043,12.830861216511444,-1.6383112791430545,-1.65966386554622,10.976198689203171,-7.380277252678012,-7.402836134453768,5.94687823387376,-12.9463348036127,-12.970063025210079,1.0716338967460068
1048576,256,0.5,2.0,4096,CV: Video Frame Processing,65,0.073962,0.073920,0.063562,0.063523,0.064861,0.073731,0.063901,0.063568,0.064099,0.065430,0.069485,0.073718,3076,3076,3076,0,3076,3076,3076,2736,2390,0,-16.433417817168593,-16.36197728202386,0.0,-16.3673000330589,-16.295900066077227,0.05678591709256155,-0.06139508524471037,0.0,14.061274708634173,0.0,0.06135741480758531,14.114004488791545,-2.1063236937802152,-2.0436738932066465,12.30496741569995,-16.06977000456529,-15.998552594317378,0.31232254400907916,-0.5950600569872382,-0.533337528712133,13.602931234958493,-0.07084048297467589,-0.009439602278100125,14.053162434763799,-0.9067581820757947,-0.8448444038891315,13.335226197236413,-3.00206224517105,-2.938862842578913,11.535653443660255,-9.385576877666372,-9.318460715521871,6.053108352937988,-16.049304976150385,-15.97810012271485,0.32989913739487065
1048576,256,0.5,2.0,4096,GEMM: Balanced (16x16x16),40,0.063926,0.063830,0.059811,0.059910,0.060762,0.063491,0.061018,0.060822,0.061318,0.059546,0.062189,0.063549,3076,3076,3076,0,3076,3076,3076,2736,2424,0,-6.703388415957267,-6.880005350186409,0.0,-6.543148055416458,-6.719499757569669,0.15017363826924704,0.1652478718077031,0.0,6.4371304320620615,0.0,-0.16552139238600747,6.282263867596908,-1.422133199799697,-1.590008526859597,4.949472827957326,-5.977299282256732,-6.1527143836418094,0.6804742984075196,-1.8494408279085377,-2.0180234405042548,4.549009792572653,-1.5222834251377118,-1.6903245222450687,4.8556143040390385,-2.350191954598564,-2.5196034174315667,4.079717172981258,0.6075780337172363,0.44306231295246923,6.85167224603447,-3.804039392421972,-3.975857283777228,2.7172042674342136,-6.07411116675012,-6.249686512514406,0.5897443919531995
1048576,256,0.5,2.0,4096,GEMM: Imbalanced (Variable MxNxK),45,0.055581,0.051446,0.051363,0.050979,0.051360,0.055187,0.051427,0.051389,0.051718,0.049424,0.053837,0.055366,3076,3076,3076,0,3076,3076,3076,2906,2451,0,-9.027246513270175,-8.212137141522106,0.0,-0.9160634771180333,-0.16159492241496748,7.439592666558716,-0.7532513387865639,0.0,7.58892427268311,0.0,0.7476198820162421,8.279807848005618,-0.7473665627023017,0.0058407803282441864,7.59432180061531,-8.254379254202718,-7.4450479917450325,0.7088753350965231,-0.878793228584327,-0.12460331366937594,7.473777010129358,-0.8042527315169005,-0.05062009617817933,7.542145697270652,-1.4496165087585156,-0.691159005509805,6.950216800705274,3.0502756036799346,3.7750910188267746,11.07752649286626,-5.606230016281226,-4.8166968440317035,3.13776290458969,-8.605504227230824,-7.793547884664057,0.386822835141505
1048576,256,0.5,2.0,4096,GEMM: Variable Matrix Sizes,50,0.069757,0.072662,0.064614,0.064685,0.065309,0.068387,0.064854,0.064835,0.065024,0.064093,0.069075,0.069613,3076,3076,3076,0,3076,3076,3076,2736,2431,0,-7.841075983612882,-7.95957532423313,0.0,-12.332070804668776,-12.455504998916641,-4.164456613673187,0.10976269614284859,0.0,7.372736786272338,0.0,-0.10988330702324824,7.270954886247965,-0.9646749632836044,-1.075618287058534,6.376421004343641,-5.723119734095999,-5.839291794347972,1.9639606061040416,-0.2612661358892921,-0.3714365307827873,7.028685293232227,-0.2318930200200933,-0.3420311387624957,7.055922703097892,-0.5240782252454078,-0.6345374067539444,6.7849821523288,0.9152044523459986,0.806326802241012,8.119615235746954,-6.786735719254835,-6.90407651592533,0.9776796593890249,-7.61845868439358,-7.736713405763441,0.20643089582408253
1048576,256,1.0,0.5,4096,Clustered Heavy Workload (Tail Latency),50,9.546229,9.652071,9.404154,11.376684,9.909744,9.541965,9.417760,9.505058,16.503490,10.246061,18.329456,9.301273,3076,3076,3076,0,3076,3076,1382,3076,2448,0,16.089530130220712,-1.510768539094534,0.0,15.159188740761367,-2.6362498955248848,-1.1087309973393589,17.338356238074283,0.0,1.488284012461886,0.0,-20.975092496358513,-19.17463953567423,12.894266905892785,-5.376241180227374,-3.8079434298087715,16.12701029579445,-1.4654268741239163,0.04466685221987586,17.2187607566493,-0.14468074427534194,1.3457565285727047,16.45141941184267,-1.0729726459179623,0.43128024689121003,-45.064150502905775,-75.49149024994698,-72.87967845732591,9.93807158570986,-8.952501203191686,-7.33097854660724,-61.11422273836561,-94.90807998252687,-92.0072941891505,18.242670711430495,1.0939952706006304,2.565997526353078
1048576,256,1.0,0.5,4096,MoE: Mixture of Experts Routing,75,0.094429,0.091379,0.084102,0.082531,0.084045,0.092336,0.084150,0.084045,0.084150,0.082115,0.086714,0.092218,3076,3076,3076,0,3076,3076,3076,2890,2398,0,-14.41640110988599,-12.279137238115625,0.0,-10.720820055494311,-8.652588523459617,3.2299399548867376,-1.9035271594915888,0.0,10.93625898823455,0.0,1.8679698461392156,12.599942814177853,-1.8344622020816441,0.06777484483127809,10.996621800506205,-11.880384340429668,-9.79049249720578,2.216480106746866,-1.9616871236262852,-0.05707355354213499,10.885427146321572,-1.8344622020816441,0.06777484483127809,10.996621800506205,-1.9616871236262852,-0.05707355354213499,10.885427146321572,0.5040530225006358,2.362607310170986,13.040485444090274,-5.068398541154241,-3.1057525385841043,8.17015959080367,-11.737407761931882,-9.650186678081376,2.3414417181162617
1048576,256,1.0,0.5,4096,NLP: Variable Sequence Lengths (BERT/GPT),80,0.264323,0.288304,0.254480,0.250000,0.251626,0.262240,0.250102,0.254595,0.252048,0.251501,0.262650,0.260147,3076,3076,3076,0,3076,3076,2040,3076,2423,0,-5.72919999999999,-3.8678874567745956,0.0,-15.321600000000002,-13.291417793146817,-9.072611917994285,-1.7919999999999936,0.0,3.7238530131694905,0.0,1.7604526878340083,5.418749030542169,-0.6504000000000065,1.1215026721156742,4.803592574236808,-4.895999999999989,-3.049355548569628,0.7880509830775232,-0.040799999999996395,1.720370952530648,5.380159880146633,-1.8380000000000063,-0.045190191763608833,3.6803456377235277,-0.8191999999999977,0.9556743162527467,4.643939422600372,-0.6003999999999898,1.1706224457717735,4.850883199721554,-5.059999999999998,-3.210468406161589,0.6329377314876042,-4.058800000000007,-2.2268940584721917,1.5798852161938077
1048576,256,1.0,0.5,4096,GNN: Variable Graph Node Degrees,50,0.055888,0.048278,0.051120,0.051360,0.052141,0.056602,0.051738,0.051850,0.051923,0.051402,0.054605,0.057853,3076,3076,3076,0,3076,3076,3076,3076,2439,0,-8.816199376947035,-9.327073552425668,0.0,6.00077881619938,5.559467918622843,13.616518751789291,0.46728971962617616,0.0,8.531348411107933,0.0,-0.46948356807512537,8.101918121958198,-1.5206386292834833,-1.9972613458528972,6.70448038935013,-10.206386292834884,-10.72378716744914,-1.2775551102204397,-0.7359813084112079,-1.2089201877934281,7.425565416547382,-0.954049844236755,-1.4280125195618183,7.225164614944174,-1.0961838006230413,-1.5708137715179933,7.094546235327805,-0.08177570093458016,-0.5516431924882716,8.026767821356994,-6.318146417445479,-6.817292644757438,2.295662754079587,-12.642133956386289,-13.170970266040694,-3.515960492413401
1048576,256,1.0,0.5,4096,AI Inference: Dynamic Batching,60,0.033062,0.026819,0.022816,0.022960,0.023485,0.032778,0.023456,0.022861,0.022906,0.024701,0.026675,0.033958,3076,3076,3076,0,3076,3076,3076,3060,2418,0,-43.99825783972125,-44.90708274894811,0.0,-16.807491289198595,-17.54470546984572,18.882705220494834,0.6271777003484397,0.0,30.990260722279356,0.0,-0.6311360448807932,30.554715383219406,-2.2865853658536484,-2.932152875175313,28.966789667896688,-42.76132404181185,-43.662342215988794,0.8589921964793403,-2.160278745644599,-2.8050490883590538,29.054503659790694,0.43118466898955515,-0.197230014025245,30.854152803823126,0.23519163763067058,-0.39446002805049,30.71804488536689,-7.582752613240415,-8.26174614305751,25.288851249168232,-16.18031358885017,-16.913569424964944,19.318250559554777,-47.900696864111495,-48.83415147265078,-2.7100598874841233
1048576,256,1.0,0.5,4096,Transformer: Sparse Attention,70,0.047277,0.035827,0.034784,0.034720,0.036582,0.045146,0.034909,0.034963,0.036198,0.036995,0.038762,0.045133,3076,3076,3076,0,3076,3076,3076,2720,2368,0,-36.16647465437788,-35.91593836246549,0.0,-3.18836405529953,-2.9985050597975946,24.218964824333188,-0.18433179723502752,0.0,26.42511157645366,0.0,0.1839926402943927,26.560483956257798,-5.362903225806459,-5.169043238270472,22.621993781331295,-30.028801843317964,-29.78955841766328,4.507477208790746,-0.5443548387096822,-0.3593606255749773,26.16071239714871,-0.6998847926267285,-0.514604415823363,26.046491951688978,-4.256912442396313,-4.065087396504135,23.434228060156098,-6.552419354838708,-6.356370745170187,21.748418892907758,-11.641705069124415,-11.436292548298054,18.01087209425302,-29.991359447004605,-29.752184912603486,4.5349747234384585
1048576,256,1.0,0.5,4096,CV: Video Frame Processing,65,0.040317,0.032822,0.029498,0.029869,0.030637,0.038979,0.030851,0.030429,0.029920,0.031101,0.032819,0.039408,3076,3076,3076,0,3076,3076,3076,2720,2400,0,-34.979410090729516,-36.67706285171876,0.0,-9.886504402557827,-11.268560580378322,18.590172879926588,1.2420904616826802,0.0,26.834833941017433,0.0,-1.257712387280493,25.914626584319265,-2.5712276942649614,-3.861278730761411,24.009722945655675,-30.499849342127288,-32.141162112685606,3.318699307984222,-3.287689577823162,-4.586751644179266,23.47892948384056,-1.8748535270682025,-3.1561461794019974,24.52563434779373,-0.17074558907227882,-1.4306054647772688,25.788129077064266,-4.124677759550037,-5.434266729947794,22.85884366396309,-9.876460544377117,-11.258390399349112,18.597613909765105,-31.936121061970603,-33.59549799986439,2.254632041074485
1048576,256,1.0,0.5,4096,GEMM: Balanced (16x16x16),40,0.063830,0.063846,0.059840,0.060061,0.061014,0.063645,0.060922,0.061104,0.061136,0.059523,0.062819,0.063494,3076,3076,3076,0,3076,3076,3076,2736,2426,0,-6.2752867917617,-6.6677807486631036,0.0,-6.301926374852227,-6.694518716577545,-0.02506658311139296,0.36795924143788133,0.0,6.250979163402789,0.0,-0.3693181818181917,5.904746984176711,-1.5867201678293659,-1.9618983957219276,4.411718627604573,-5.967266612277501,-6.358622994652399,0.2898323672254498,-1.4335425650588463,-1.808155080213903,4.5558514804950665,-1.7365678227135666,-2.1122994652406435,4.270719097603007,-1.789846988894623,-2.165775401069528,4.220585931380221,0.895755981418897,0.5297459893048092,6.747610841297193,-4.591998135229177,-4.9782754010695225,1.5838947203509293,-5.715855546860677,-6.106283422459889,0.5263982453391869
1048576,256,1.0,0.5,4096,GEMM: Imbalanced (Variable MxNxK),45,0.055434,0.051722,0.051315,0.051450,0.051328,0.055242,0.051322,0.051594,0.051286,0.050384,0.054445,0.055702,3076,3076,3076,0,3076,3076,3076,2906,2432,0,-7.74344023323614,-8.02689272142648,0.0,-0.5286686103012526,-0.7931404072883126,6.696251398058953,0.262390670553942,0.0,7.430457841757762,0.0,-0.26308097047647505,7.186924991882229,0.23712342079689805,-0.02533372308291752,7.407006530288268,-7.370262390670547,-7.652733118971061,0.3463578309340797,0.24878522837707115,-0.013641235506187396,7.417830212504957,-0.27988338192419493,-0.5437006723180385,6.9271566186816695,0.31875607385812327,0.05651368995420686,7.482772305805099,2.071914480077754,1.8142843223229101,9.109932532380848,-5.821185617103979,-6.099581019195169,1.7841036187177486,-8.26433430515063,-8.549157166520514,-0.4834578056788331
1048576,256,1.0,0.5,4096,GEMM: Variable Matrix Sizes,50,0.069866,0.072742,0.065123,0.064352,0.065088,0.068448,0.064707,0.065398,0.064838,0.063856,0.068902,0.069654,3076,3076,3076,0,3076,3076,3076,2736,2439,0,-8.568498259572339,-7.283141132933061,0.0,-13.037667826951758,-11.699399597684383,-4.116451492857761,-1.1980979612133171,0.0,6.788709815933354,0.0,1.183913517497649,7.892250880256478,-1.1437095972152949,0.05374445280470378,6.8388057137949865,-6.364992541024347,-5.105723016445794,2.0295995190793845,-0.5516534062655305,0.6387912104786323,7.384135344802904,-1.6254351069119706,-0.42227784346543845,6.395099189877766,-0.7552212829438094,0.4376334014096304,7.196633555663687,0.7707608155146853,1.9455491915298808,8.602181318524034,-7.07048731974142,-5.8028653471123945,1.3797841582457744,-8.239060169070093,-6.957603304516059,0.3034380099046802
1048576,256,1.0,1.0,4096,Clustered Heavy Workload (Tail Latency),50,19.089962,19.312397,18.806206,18.523731,18.959469,19.090931,18.840412,19.008780,18.991770,18.836493,35.120972,18.619526,3076,3076,3076,0,3076,3076,681,3076,2448,0,-3.0567869939376595,-1.5088423470422494,0.0,-4.257597996861427,-2.691616799262973,-1.1651935189813412,-1.5249357702289998,0.0,1.4864146927060429,0.0,1.5020307658014491,2.966119052515654,-2.3523230822127412,-0.814959700005408,0.6835686734211482,-3.062018121511264,-1.5139949014703002,-0.0050759661019824445,-1.7095961931211323,-0.1818867665280337,1.3072315177997698,-2.6185275525756664,-1.0771656973235433,0.42526014457230615,-2.526699399813123,-0.9867168316671603,0.5143645650001867,-1.6884395481666155,-0.16104790088974505,1.3277606314774175,-89.59988136299323,-86.75203281299802,-83.97612315833841,-0.5171474364424692,0.9926510429588993,2.4643108247151013
1048576,256,1.0,1.0,4096,MoE: Mixture of Experts Routing,75,0.168038,0.173552,0.154678,0.154438,0.154829,0.166070,0.157018,0.153910,0.157834,0.153562,0.163962,0.166019,3076,3076,3076,0,3076,3076,2056,3076,2422,0,-8.806122845413695,-8.637298129016397,0.0,-12.376487652002758,-12.202123120288599,-3.2814006355705367,-0.1554021678602533,0.0,7.950582606315229,0.0,0.1551610442338393,8.093407443554435,-0.2531760318056453,-0.09762215699710655,7.860721979552244,-7.531825068959715,-7.364977566299011,1.171163665361405,-1.6705733044975972,-1.5128201812798077,6.558040443233079,0.3418847692925321,0.49651534154826066,8.407622085480666,-2.1989406752224263,-2.040367731674829,6.072435996619808,0.5672179126898742,0.7214988556873025,8.614718099477493,-6.166876027920592,-6.002146394445226,2.4256418191123412,-7.498802108289417,-7.332005844399325,1.2015139432747313
1048576,256,1.0,1.0,4096,NLP: Variable Sequence Lengths (BERT/GPT),80,0.506122,0.570858,0.499488,0.491696,0.493770,0.504426,0.493645,0.498221,0.493597,0.493562,0.522067,0.499712,3076,3076,3076,0,3076,3076,1360,3076,2421,0,-2.9339266538674176,-1.3281600358767325,0.0,-16.09978523315218,-14.288631558716123,-12.79059199165419,-1.5847190133741103,0.0,1.310751162763123,0.0,1.559997437375866,2.8503009155895103,-0.4218053431388429,1.1447722467807036,2.440518294008159,-2.5889980801145462,-0.9886123390351828,0.3350970714570637,-0.3963831310403132,1.169797873021972,2.4652158965624813,-1.3270394715433933,0.253659747581516,1.5610860622537523,-0.3866210015944783,1.1794077134986185,2.4746997759433405,-0.3795027822068877,1.1864148888461759,2.481615104658553,-6.176784029156211,-4.520428919213266,-3.150426181829675,-1.6302756174546809,-0.04484592222435814,1.2664930589857726
1048576,256,1.0,1.0,4096,GNN: Variable Graph Node Degrees,50,0.096314,0.090810,0.096054,0.096330,0.096365,0.098707,0.097254,0.096291,0.096698,0.097088,0.101661,0.099626,3076,3076,3076,0,3076,3076,3076,3076,2448,0,0.016609571265443913,-0.2706810752285135,0.0,5.730302086577387,5.459429071147478,5.714641692796473,0.28651510432886795,0.0,0.2699503706626205,0.0,-0.2873383721656552,-0.016612330502317547,-0.036333437143161264,-0.3237762092156555,-0.05295180347613989,-2.4675594311221882,-2.7619880483894503,-2.4845816807525454,-0.9592027405792529,-1.249297270285457,-0.9759744170110227,0.040485829959511443,-0.24673621088138037,0.02388022509707337,-0.38202013910516686,-0.6704562017198717,-0.39869593205557796,-0.7868784387002956,-1.0764778145626348,-0.8036214880495015,-5.5341015260043624,-5.837341495408833,-5.551633199742514,-3.421571680681,-3.7187415412164047,-3.438752413979286
1048576,256,1.0,1.0,4096,AI Inference: Dynamic Batching,60,0.047494,0.047229,0.037056,0.037264,0.037392,0.047222,0.037328,0.037133,0.037210,0.038480,0.041578,0.047709,3076,3076,3076,0,3076,3076,3076,3060,2435,0,-27.452769428939465,-28.168177892918834,0.0,-26.741627307857456,-27.45304404145078,0.5579652166589493,0.5581794761700297,0.0,21.97751294900409,0.0,-0.5613126079447319,21.539562892154805,-0.34349506225848836,-0.9067357512953449,21.27005516486293,-26.72284242164019,-27.434153713298798,0.5727039204952233,-0.17174753112924418,-0.7340241796200383,21.40480902850887,0.35154572778016097,-0.20779360967184984,21.815387206805074,0.14491197939029224,-0.4155872193436997,21.653261464606057,-3.263203091455565,-3.84283246977548,18.97923948288205,-11.57685702018033,-12.20315198618307,12.456310270771054,-28.029733791326763,-28.748380829015552,-0.4526887606855601
1048576,256,1.0,1.0,4096,Transformer: Sparse Attention,70,0.073914,0.065958,0.061510,0.061558,0.061987,0.071747,0.061869,0.062038,0.062224,0.063587,0.067357,0.072115,3076,3076,3076,0,3076,3076,3076,2736,2384,0,-20.072127099645847,-20.165826694846352,0.0,-7.1477305955359185,-7.231344496829785,10.763860702979127,0.0779752428603909,0.0,16.781665178450623,0.0,-0.07803609169240681,16.716724842384384,-0.69690373306475,-0.775483661193299,16.136320588792373,-16.55186978134443,-16.642822305316212,2.9317855886570725,-0.5052145943662867,-0.5836449357827966,16.29596558162188,-0.7797524286039202,-0.8583970086164862,16.06732148172199,-1.0819064946879364,-1.160786863924564,15.815677679465315,-3.296078495077818,-3.376686717606897,13.971642719917728,-9.420384028071085,-9.505771419281414,8.871120491381868,-17.14967997660742,-17.24109900829133,2.4339096788159145
