timestamp, power.draw [W], memory.used [MiB], utilization.gpu [%]
2026/09/06 23:48:50.294, 61.57 W, 521 MiB, 0 %
2026/09/06 23:48:50.494, 61.57 W, 521 MiB, 0 %
2026/09/06 23:48:50.694, 61.57 W, 521 MiB, 0 %
2026/09/06 23:48:50.894, 61.61 W, 521 MiB, 0 %
2026/09/06 23:48:51.095, 61.61 W, 521 MiB, 0 %
2026/09/06 23:48:51.295, 61.43 W, 521 MiB, 0 %
2026/09/06 23:48:51.496, 61.43 W, 521 MiB, 0 %
2026/09/06 23:48:51.696, 61.43 W, 521 MiB, 0 %
2026/09/06 23:48:51.896, 61.06 W, 521 MiB, 0 %
2026/09/06 23:48:52.096, 61.06 W, 521 MiB, 0 %
2026/09/06 23:48:52.296, 61.19 W, 521 MiB, 0 %
2026/09/06 23:48:52.496, 61.19 W, 521 MiB, 0 %
2026/09/06 23:48:52.697, 61.19 W, 521 MiB, 0 %
2026/09/06 23:48:52.897, 61.52 W, 521 MiB, 0 %
2026/09/06 23:48:53.097, 61.52 W, 521 MiB, 0 %
2026/09/06 23:48:53.297, 61.44 W, 521 MiB, 0 %
2026/09/06 23:48:53.497, 61.44 W, 521 MiB, 0 %
2026/09/06 23:48:53.697, 61.44 W, 521 MiB, 0 %
2026/09/06 23:48:53.898, 61.30 W, 521 MiB, 0 %
2026/09/06 23:48:54.098, 61.30 W, 521 MiB, 0 %
2026/09/06 23:48:54.298, 61.38 W, 521 MiB, 0 %
2026/09/06 23:48:54.498, 61.38 W, 521 MiB, 0 %
2026/09/06 23:48:54.699, 61.38 W, 521 MiB, 0 %
2026/09/06 23:48:54.899, 61.52 W, 521 MiB, 0 %
2026/09/06 23:48:55.099, 61.52 W, 521 MiB, 0 %
2026/09/06 23:48:55.299, 61.43 W, 521 MiB, 0 %
2026/09/06 23:48:55.499, 61.43 W, 521 MiB, 0 %
2026/09/06 23:48:55.700, 61.43 W, 521 MiB, 0 %
2026/09/06 23:48:55.900, 61.02 W, 521 MiB, 0 %
2026/09/06 23:48:56.100, 61.02 W, 521 MiB, 0 %
2026/09/06 23:48:56.300, 60.80 W, 521 MiB, 0 %
2026/09/06 23:48:56.500, 60.80 W, 521 MiB, 0 %
2026/09/06 23:48:56.701, 60.80 W, 521 MiB, 0 %
2026/09/06 23:48:56.901, 60.79 W, 521 MiB, 0 %
2026/09/06 23:48:57.101, 60.79 W, 521 MiB, 0 %
2026/09/06 23:48:57.301, 43.86 W, 521 MiB, 0 %
2026/09/06 23:48:57.502, 43.86 W, 521 MiB, 0 %
2026/09/06 23:48:57.702, 43.86 W, 521 MiB, 0 %
2026/09/06 23:48:57.902, 24.29 W, 521 MiB, 0 %
2026/09/06 23:48:58.102, 24.29 W, 3343 MiB, 0 %
2026/09/06 23:48:58.302, 41.08 W, 7447 MiB, 0 %
2026/09/06 23:48:58.503, 41.08 W, 11551 MiB, 0 %
2026/09/06 23:48:58.703, 41.08 W, 15527 MiB, 0 %
2026/09/06 23:48:58.903, 82.79 W, 19503 MiB, 100 %
2026/09/06 23:48:59.103, 82.79 W, 26161 MiB, 100 %
2026/09/06 23:48:59.303, 117.83 W, 32107 MiB, 100 %
2026/09/06 23:48:59.504, 117.83 W, 32107 MiB, 100 %
2026/09/06 23:48:59.704, 117.83 W, 32107 MiB, 100 %
2026/09/06 23:48:59.904, 122.65 W, 32107 MiB, 100 %
2026/09/06 23:49:00.104, 122.65 W, 32107 MiB, 100 %
2026/09/06 23:49:00.304, 124.48 W, 32107 MiB, 100 %
2026/09/06 23:49:00.505, 124.48 W, 32107 MiB, 100 %
2026/09/06 23:49:00.705, 124.48 W, 32107 MiB, 100 %
2026/09/06 23:49:00.905, 126.49 W, 32107 MiB, 100 %
2026/09/06 23:49:01.105, 126.49 W, 32107 MiB, 100 %
2026/09/06 23:49:01.305, 128.57 W, 32107 MiB, 100 %
2026/09/06 23:49:01.505, 128.57 W, 32107 MiB, 100 %
2026/09/06 23:49:01.706, 128.57 W, 32107 MiB, 100 %
2026/09/06 23:49:01.906, 127.22 W, 32107 MiB, 100 %
2026/09/06 23:49:02.106, 127.22 W, 32107 MiB, 100 %
2026/09/06 23:49:02.306, 124.51 W, 32107 MiB, 100 %
2026/09/06 23:49:02.507, 124.51 W, 32107 MiB, 100 %
2026/09/06 23:49:02.707, 124.51 W, 32107 MiB, 100 %
2026/09/06 23:49:02.907, 118.88 W, 32107 MiB, 100 %
2026/09/06 23:49:03.107, 118.88 W, 32107 MiB, 100 %
2026/09/06 23:49:03.308, 116.57 W, 32107 MiB, 100 %
2026/09/06 23:49:03.508, 116.57 W, 32107 MiB, 100 %
2026/09/06 23:49:03.708, 116.57 W, 32107 MiB, 100 %
2026/09/06 23:49:03.908, 120.67 W, 32107 MiB, 100 %
2026/09/06 23:49:04.109, 120.67 W, 32107 MiB, 100 %
2026/09/06 23:49:04.309, 124.46 W, 32107 MiB, 100 %
2026/09/06 23:49:04.509, 124.46 W, 32107 MiB, 100 %
2026/09/06 23:49:04.710, 124.46 W, 32107 MiB, 100 %
2026/09/06 23:49:04.910, 125.93 W, 32107 MiB, 100 %
2026/09/06 23:49:05.110, 125.93 W, 32107 MiB, 100 %
2026/09/06 23:49:05.310, 127.90 W, 32107 MiB, 100 %
2026/09/06 23:49:05.510, 127.90 W, 32107 MiB, 100 %
2026/09/06 23:49:05.710, 127.90 W, 32107 MiB, 100 %
2026/09/06 23:49:05.911, 127.91 W, 32107 MiB, 100 %
2026/09/06 23:49:06.111, 127.91 W, 32107 MiB, 100 %
2026/09/06 23:49:06.311, 125.15 W, 32107 MiB, 100 %
2026/09/06 23:49:06.511, 125.15 W, 32107 MiB, 100 %
2026/09/06 23:49:06.711, 125.15 W, 32107 MiB, 100 %
2026/09/06 23:49:06.911, 119.79 W, 32107 MiB, 100 %
2026/09/06 23:49:07.112, 119.79 W, 32107 MiB, 100 %
2026/09/06 23:49:07.312, 117.68 W, 32107 MiB, 100 %
2026/09/06 23:49:07.512, 117.68 W, 32107 MiB, 100 %
2026/09/06 23:49:07.712, 117.68 W, 32107 MiB, 100 %
2026/09/06 23:49:07.912, 121.58 W, 32107 MiB, 100 %
2026/09/06 23:49:08.113, 121.58 W, 32107 MiB, 100 %
2026/09/06 23:49:08.313, 125.15 W, 32107 MiB, 100 %
2026/09/06 23:49:08.513, 125.15 W, 32107 MiB, 100 %
2026/09/06 23:49:08.713, 125.15 W, 32107 MiB, 100 %
2026/09/06 23:49:08.914, 126.94 W, 32107 MiB, 100 %
2026/09/06 23:49:09.114, 126.94 W, 32107 MiB, 100 %
2026/09/06 23:49:09.314, 128.50 W, 32107 MiB, 100 %
2026/09/06 23:49:09.514, 128.50 W, 32107 MiB, 100 %
2026/09/06 23:49:09.714, 128.50 W, 32107 MiB, 100 %
2026/09/06 23:49:09.915, 128.05 W, 32107 MiB, 100 %
2026/09/06 23:49:10.115, 128.05 W, 24261 MiB, 100 %
2026/09/06 23:49:10.315, 125.74 W, 9473 MiB, 100 %
2026/09/06 23:49:10.515, 125.74 W, 519 MiB, 100 %
2026/09/06 23:49:10.716, 125.74 W, 519 MiB, 100 %
2026/09/06 23:49:10.916, 116.67 W, 15 MiB, 0 %
2026/09/06 23:49:11.116, 116.67 W, 15 MiB, 0 %
2026/09/06 23:49:11.316, 104.04 W, 15 MiB, 0 %
2026/09/06 23:49:11.517, 104.04 W, 15 MiB, 0 %
2026/09/06 23:49:11.717, 104.04 W, 15 MiB, 0 %
2026/09/06 23:49:11.917, 95.32 W, 15 MiB, 0 %
2026/09/06 23:49:12.117, 95.32 W, 15 MiB, 0 %
2026/09/06 23:49:12.318, 95.35 W, 15 MiB, 0 %
2026/09/06 23:49:12.518, 95.35 W, 15 MiB, 0 %
2026/09/06 23:49:12.718, 95.35 W, 15 MiB, 0 %
2026/09/06 23:49:12.918, 52.03 W, 15 MiB, 0 %
2026/09/06 23:49:13.118, 52.03 W, 15 MiB, 0 %
2026/09/06 23:49:13.319, 39.68 W, 15 MiB, 0 %
2026/09/06 23:49:13.519, 39.68 W, 15 MiB, 0 %
2026/09/06 23:49:13.719, 39.68 W, 15 MiB, 0 %
2026/09/06 23:49:13.919, 39.32 W, 15 MiB, 0 %
2026/09/06 23:49:14.119, 39.32 W, 15 MiB, 0 %
2026/09/06 23:49:14.320, 39.32 W, 15 MiB, 0 %
2026/09/06 23:49:14.520, 39.32 W, 15 MiB, 0 %
2026/09/06 23:49:14.720, 39.32 W, 15 MiB, 0 %
2026/09/06 23:49:14.920, 33.97 W, 15 MiB, 0 %
2026/09/06 23:49:15.120, 33.97 W, 15 MiB, 0 %
2026/09/06 23:49:15.320, 33.97 W, 15 MiB, 0 %
2026/09/06 23:49:15.521, 33.97 W, 15 MiB, 0 %
2026/09/06 23:49:15.721, 33.97 W, 15 MiB, 0 %
2026/09/06 23:49:15.921, 21.26 W, 15 MiB, 0 %
2026/09/06 23:49:16.121, 21.26 W, 15 MiB, 0 %
2026/09/06 23:49:16.321, 21.26 W, 15 MiB, 0 %
2026/09/06 23:49:16.522, 21.26 W, 15 MiB, 0 %
2026/09/06 23:49:16.722, 21.26 W, 15 MiB, 0 %
2026/09/06 23:49:16.922, 19.41 W, 15 MiB, 0 %
2026/09/06 23:49:17.123, 19.41 W, 15 MiB, 0 %
2026/09/06 23:49:17.323, 19.41 W, 15 MiB, 0 %
2026/09/06 23:49:17.523, 19.41 W, 15 MiB, 0 %
2026/09/06 23:49:17.723, 19.41 W, 15 MiB, 0 %
2026/09/06 23:49:17.923, 16.24 W, 15 MiB, 0 %
2026/09/06 23:49:18.124, 16.24 W, 15 MiB, 0 %
2026/09/06 23:49:18.324, 16.24 W, 15 MiB, 0 %
2026/09/06 23:49:18.524, 16.24 W, 15 MiB, 0 %
2026/09/06 23:49:18.724, 16.24 W, 15 MiB, 0 %
2026/09/06 23:49:18.924, 16.11 W, 15 MiB, 0 %
2026/09/06 23:49:19.125, 16.11 W, 15 MiB, 0 %
2026/09/06 23:49:19.325, 16.11 W, 15 MiB, 0 %
2026/09/06 23:49:19.525, 16.11 W, 15 MiB, 0 %
2026/09/06 23:49:19.725, 16.11 W, 15 MiB, 0 %
2026/09/06 23:49:19.925, 15.87 W, 15 MiB, 0 %
2026/09/06 23:49:20.126, 15.87 W, 15 MiB, 0 %
2026/09/06 23:49:20.326, 16.39 W, 15 MiB, 0 %
